id,trx_dt,cust_id,prd_id,qty,total_price
2993,2022-11-02,81,7,5,15500
2994,2022-11-01,66,18,1,8700
2995,2022-11-01,50,9,3,33300
2996,2022-11-03,43,28,3,17400
2997,2022-11-05,60,29,4,11200
2998,2022-11-04,17,33,10,295000
2999,2022-11-04,36,11,1,11600
3000,2022-11-04,50,15,2,17200
3001,2022-11-05,1,32,1,22200
3002,2022-11-01,31,35,2,37000
3003,2022-11-04,5,3,5,15500
3004,2022-11-03,87,23,3,31500
3005,2022-11-01,83,23,3,31500
3006,2022-11-05,74,31,3,26700
3007,2022-11-02,48,12,2,22800
3008,2022-11-02,75,27,10,58000
3009,2022-11-02,71,17,9,21600
3010,2022-11-01,94,7,6,18600
3011,2022-11-04,6,16,8,72800
3012,2022-11-01,66,16,9,81900
3013,2022-11-05,19,9,2,22200
3014,2022-11-03,57,17,6,14400
3015,2022-11-01,92,30,4,78400
3016,2022-11-01,34,7,2,6200
3017,2022-11-02,33,29,8,22400
3018,2022-11-05,97,27,2,11600
3019,2022-11-05,72,11,2,23200
3020,2022-11-02,70,20,7,136500
3021,2022-11-03,29,23,4,42000
3022,2022-11-02,53,23,9,94500
3023,2022-11-05,60,15,10,86000
3024,2022-11-05,71,5,1,3100
3025,2022-11-03,90,35,8,148000
3026,2022-11-04,86,18,9,78300
3027,2022-11-02,15,31,3,26700
3028,2022-11-05,3,25,1,4600
3029,2022-11-04,49,6,2,6200
3030,2022-11-02,55,14,2,22800
3031,2022-11-02,64,28,2,11600
3032,2022-11-04,43,21,9,27000
3033,2022-11-05,85,14,4,45600
3034,2022-11-03,26,3,4,12400
3035,2022-11-03,37,5,5,15500
3036,2022-11-03,1,16,10,91000
3037,2022-11-04,50,2,7,21700
3038,2022-11-03,40,9,3,33300
3039,2022-11-05,38,27,4,23200
3040,2022-11-02,47,34,10,366000
3041,2022-11-04,21,20,9,175500
3042,2022-11-05,48,32,4,88800
3043,2022-11-04,1,19,9,272700
3044,2022-11-01,75,31,6,53400
3045,2022-11-01,85,7,7,21700
3046,2022-11-04,74,23,9,94500
3047,2022-11-05,4,13,5,57000
3048,2022-11-03,89,11,7,81200
3049,2022-11-01,46,9,10,111000
3050,2022-11-03,49,29,2,5600
3051,2022-11-02,57,29,9,25200
3052,2022-11-03,55,26,1,5800
3053,2022-11-05,86,19,3,90900
3054,2022-11-05,33,27,5,29000
3055,2022-11-03,69,30,3,58800
3056,2022-11-01,10,19,10,303000
3057,2022-11-02,5,3,3,9300
3058,2022-11-02,63,34,6,219600
3059,2022-11-03,30,29,3,8400
3060,2022-11-05,20,10,1,11500
3061,2022-11-04,30,21,7,21000
3062,2022-11-03,19,31,10,89000
3063,2022-11-01,49,19,10,303000
3064,2022-11-04,99,34,3,109800
3065,2022-11-04,88,21,4,12000
3066,2022-11-03,77,34,7,256200
3067,2022-11-03,13,33,10,295000
3068,2022-11-04,57,25,5,23000
3069,2022-11-04,84,1,6,18600
3070,2022-11-04,86,9,7,77700
3071,2022-11-01,6,21,8,24000
3072,2022-11-03,70,9,8,88800
3073,2022-11-04,83,18,7,60900
3074,2022-11-05,69,22,5,15000
3075,2022-11-02,74,11,2,23200
3076,2022-11-04,93,25,2,9200
3077,2022-11-02,23,16,1,9100
3078,2022-11-01,75,28,10,58000
3079,2022-11-04,27,35,2,37000
3080,2022-11-02,29,1,10,31000
3081,2022-11-02,72,18,7,60900
3082,2022-11-04,34,7,4,12400
3083,2022-11-02,41,23,6,63000
3084,2022-11-05,42,4,2,6200
3085,2022-11-05,63,34,5,183000
3086,2022-11-01,90,27,6,34800
3087,2022-11-02,30,3,5,15500
3088,2022-11-01,64,2,10,31000
3089,2022-11-02,70,19,2,60600
3090,2022-11-02,69,16,3,27300
3091,2022-11-02,42,28,8,46400
3092,2022-11-03,87,22,4,12000
3093,2022-11-01,49,12,6,68400
3094,2022-11-05,15,27,4,23200
3095,2022-11-01,58,17,8,19200
3096,2022-11-03,54,11,7,81200
3097,2022-11-02,97,19,10,303000
3098,2022-11-01,37,7,1,3100
3099,2022-11-04,35,16,4,36400
3100,2022-11-03,76,22,9,27000
3101,2022-11-01,90,29,2,5600
3102,2022-11-01,33,16,7,63700
3103,2022-11-05,62,17,6,14400
3104,2022-11-04,96,13,1,11400
3105,2022-11-05,23,14,4,45600
3106,2022-11-03,69,32,5,111000
3107,2022-11-03,61,27,6,34800
3108,2022-11-05,61,5,4,12400
3109,2022-11-04,2,2,7,21700
3110,2022-11-02,49,29,3,8400
3111,2022-11-05,23,25,4,18400
3112,2022-11-01,91,8,4,12400
3113,2022-11-04,70,34,1,36600
3114,2022-11-02,61,29,4,11200
3115,2022-11-01,16,28,7,40600
3116,2022-11-05,26,34,8,292800
3117,2022-11-01,5,2,6,18600
3118,2022-11-04,26,29,8,22400
3119,2022-11-03,38,25,7,32200
3120,2022-11-03,72,8,7,21700
3121,2022-11-03,94,29,8,22400
3122,2022-11-05,45,32,4,88800
3123,2022-11-02,70,4,1,3100
3124,2022-11-05,78,25,6,27600
3125,2022-11-05,86,32,4,88800
3126,2022-11-03,16,2,10,31000
3127,2022-11-01,23,34,7,256200
3128,2022-11-01,27,30,2,39200
3129,2022-11-01,46,26,1,5800
3130,2022-11-02,55,18,4,34800
3131,2022-11-01,99,24,8,36800
3132,2022-11-01,82,23,8,84000
3133,2022-11-01,32,18,9,78300
3134,2022-11-01,28,27,5,29000
3135,2022-11-03,27,2,2,6200
3136,2022-11-02,12,16,10,91000
3137,2022-11-02,60,12,3,34200
3138,2022-11-02,61,32,2,44400
3139,2022-11-03,39,16,3,27300
3140,2022-11-05,50,35,1,18500
3141,2022-11-02,16,34,4,146400
3142,2022-11-02,49,24,3,13800
3143,2022-11-03,60,15,3,25800
3144,2022-11-02,69,1,4,12400
3145,2022-11-05,98,3,1,3100
3146,2022-11-04,21,31,4,35600
3147,2022-11-05,47,35,10,185000
3148,2022-11-04,47,14,2,22800
3149,2022-11-02,25,5,6,18600
3150,2022-11-03,55,7,8,24800
3151,2022-11-05,88,35,7,129500
3152,2022-11-05,10,1,1,3100
3153,2022-11-01,20,12,9,102600
3154,2022-11-04,86,19,10,303000
3155,2022-11-03,85,23,3,31500
3156,2022-11-05,68,30,10,196000
3157,2022-11-01,75,26,3,17400
3158,2022-11-03,96,23,3,31500
3159,2022-11-02,96,28,5,29000
3160,2022-11-04,33,3,1,3100
3161,2022-11-03,65,24,7,32200
3162,2022-11-01,88,25,8,36800
3163,2022-11-02,39,35,10,185000
3164,2022-11-05,30,8,3,9300
3165,2022-11-01,61,28,5,29000
3166,2022-11-02,25,32,9,199800
3167,2022-11-02,8,18,10,87000
3168,2022-11-04,37,6,2,6200
3169,2022-11-03,97,35,9,166500
3170,2022-11-04,29,11,5,58000
3171,2022-11-02,83,14,1,11400
3172,2022-11-04,79,12,9,102600
3173,2022-11-01,72,24,10,46000
3174,2022-11-02,34,32,6,133200
3175,2022-11-03,96,17,10,24000
3176,2022-11-03,16,7,10,31000
3177,2022-11-02,47,16,2,18200
3178,2022-11-01,53,21,6,18000
3179,2022-11-05,19,27,10,58000
3180,2022-11-01,91,9,5,55500
3181,2022-11-03,70,12,6,68400
3182,2022-11-01,46,5,7,21700
3183,2022-11-04,70,8,1,3100
3184,2022-11-01,84,34,2,73200
3185,2022-11-04,60,4,5,15500
3186,2022-11-01,7,18,6,52200
3187,2022-11-02,35,29,9,25200
3188,2022-11-01,95,34,6,219600
3189,2022-11-02,93,31,4,35600
3190,2022-11-05,18,16,8,72800
3191,2022-11-01,73,31,4,35600
3192,2022-11-02,83,7,2,6200
3193,2022-11-04,58,26,1,5800
3194,2022-11-01,65,8,7,21700
3195,2022-11-03,71,9,6,66600
3196,2022-11-03,80,9,5,55500
3197,2022-11-03,65,10,8,92000
3198,2022-11-03,24,5,10,31000
3199,2022-11-01,56,27,9,52200
3200,2022-11-03,5,28,8,46400
3201,2022-11-01,32,16,7,63700
3202,2022-11-04,48,6,6,18600
3203,2022-11-02,91,5,8,24800
3204,2022-11-01,45,30,10,196000
3205,2022-11-03,36,5,4,12400
3206,2022-11-05,29,8,1,3100
3207,2022-11-02,59,14,4,45600
3208,2022-11-04,24,9,8,88800
3209,2022-11-05,37,1,10,31000
3210,2022-11-02,31,29,3,8400
3211,2022-11-01,6,20,1,19500
3212,2022-11-04,88,14,1,11400
3213,2022-11-01,85,6,9,27900
3214,2022-11-04,15,3,8,24800
3215,2022-11-01,4,3,4,12400
3216,2022-11-05,3,16,2,18200
3217,2022-11-02,56,6,9,27900
3218,2022-11-02,3,33,4,118000
3219,2022-11-01,32,27,7,40600
3220,2022-11-02,18,18,7,60900
3221,2022-11-02,16,8,9,27900
3222,2022-11-04,17,23,9,94500
3223,2022-11-03,86,25,3,13800
3224,2022-11-02,99,13,4,45600
3225,2022-11-04,24,33,2,59000
3226,2022-11-03,69,25,10,46000
3227,2022-11-03,55,22,2,6000
3228,2022-11-04,1,2,4,12400
3229,2022-11-02,88,5,2,6200
3230,2022-11-05,99,6,5,15500
3231,2022-11-03,13,20,2,39000
3232,2022-11-05,10,2,2,6200
3233,2022-11-04,66,4,9,27900
3234,2022-11-02,12,24,8,36800
3235,2022-11-04,42,18,10,87000
3236,2022-11-04,58,4,9,27900
3237,2022-11-03,80,10,8,92000
3238,2022-11-05,20,6,5,15500
3239,2022-11-03,14,9,5,55500
3240,2022-11-02,45,17,3,7200
3241,2022-11-04,75,34,8,292800
3242,2022-11-02,43,33,7,206500
3243,2022-11-04,25,12,9,102600
3244,2022-11-05,71,20,3,58500
3245,2022-11-05,18,10,4,46000
3246,2022-11-05,36,15,1,8600
3247,2022-11-05,26,10,8,92000
3248,2022-11-04,57,31,8,71200
3249,2022-11-02,88,26,4,23200
3250,2022-11-05,38,17,2,4800
3251,2022-11-02,69,24,8,36800
3252,2022-11-02,18,2,9,27900
3253,2022-11-03,84,17,6,14400
3254,2022-11-03,55,15,9,77400
3255,2022-11-01,75,4,4,12400
3256,2022-11-03,87,32,2,44400
3257,2022-11-02,18,23,2,21000
3258,2022-11-05,28,23,4,42000
3259,2022-11-03,88,28,9,52200
3260,2022-11-02,26,14,4,45600
3261,2022-11-03,66,29,7,19600
3262,2022-11-05,72,26,3,17400
3263,2022-11-03,47,17,4,9600
3264,2022-11-05,28,29,8,22400
3265,2022-11-01,53,33,10,295000
3266,2022-11-03,39,34,3,109800
3267,2022-11-04,52,21,7,21000
3268,2022-11-03,13,8,10,31000
3269,2022-11-02,30,17,5,12000
3270,2022-11-05,13,3,9,27900
3271,2022-11-04,17,26,8,46400
3272,2022-11-01,5,24,3,13800
3273,2022-11-03,35,30,9,176400
3274,2022-11-02,91,35,8,148000
3275,2022-11-05,32,35,9,166500
3276,2022-11-05,74,12,5,57000
3277,2022-11-02,99,27,5,29000
3278,2022-11-02,81,3,10,31000
3279,2022-11-05,21,8,10,31000
3280,2022-11-01,52,5,5,15500
3281,2022-11-03,6,4,2,6200
3282,2022-11-02,45,18,9,78300
3283,2022-11-04,67,18,1,8700
3284,2022-11-03,98,9,3,33300
3285,2022-11-04,78,2,5,15500
3286,2022-11-03,19,23,1,10500
3287,2022-11-04,97,12,1,11400
3288,2022-11-03,45,28,6,34800
3289,2022-11-02,36,15,9,77400
3290,2022-11-04,63,33,10,295000
3291,2022-11-04,80,24,1,4600
3292,2022-11-01,37,27,2,11600
3293,2022-11-04,45,27,3,17400
3294,2022-11-05,72,18,4,34800
3295,2022-11-03,97,15,6,51600
3296,2022-11-01,66,16,1,9100
3297,2022-11-03,99,12,3,34200
3298,2022-11-01,64,23,9,94500
3299,2022-11-01,19,32,1,22200
3300,2022-11-03,96,21,6,18000
3301,2022-11-04,22,8,10,31000
3302,2022-11-01,76,25,3,13800
3303,2022-11-01,94,34,9,329400
3304,2022-11-05,69,3,7,21700
3305,2022-11-01,70,2,6,18600
3306,2022-11-04,37,23,1,10500
3307,2022-11-04,46,33,1,29500
3308,2022-11-04,46,7,3,9300
3309,2022-11-03,44,10,7,80500
3310,2022-11-05,63,17,3,7200
3311,2022-11-04,11,11,3,34800
3312,2022-11-03,68,22,5,15000
3313,2022-11-01,9,33,1,29500
3314,2022-11-05,71,27,5,29000
3315,2022-11-05,100,29,2,5600
3316,2022-11-01,67,15,3,25800
3317,2022-11-04,64,3,3,9300
3318,2022-11-04,51,33,5,147500
3319,2022-11-02,53,33,5,147500
3320,2022-11-03,61,6,5,15500
3321,2022-11-01,32,29,6,16800
3322,2022-11-01,100,21,5,15000
3323,2022-11-03,76,7,2,6200
3324,2022-11-03,90,33,6,177000
3325,2022-11-03,65,5,5,15500
3326,2022-11-02,63,30,7,137200
3327,2022-11-01,34,27,6,34800
3328,2022-11-02,97,5,10,31000
3329,2022-11-02,15,11,2,23200
3330,2022-11-03,11,27,8,46400
3331,2022-11-03,95,23,3,31500
3332,2022-11-04,89,20,5,97500
3333,2022-11-02,23,33,1,29500
3334,2022-11-01,45,11,8,92800
3335,2022-11-02,10,27,5,29000
3336,2022-11-01,85,23,10,105000
3337,2022-11-03,13,31,7,62300
3338,2022-11-05,87,15,5,43000
3339,2022-11-05,95,26,6,34800
3340,2022-11-02,63,33,4,118000
3341,2022-11-03,8,29,7,19600
3342,2022-11-02,46,15,5,43000
3343,2022-11-01,57,9,6,66600
3344,2022-11-05,66,25,8,36800
3345,2022-11-04,11,14,1,11400
3346,2022-11-05,68,5,10,31000
3347,2022-11-01,43,21,10,30000
3348,2022-11-01,62,34,2,73200
3349,2022-11-03,69,21,4,12000
3350,2022-11-05,9,3,6,18600
3351,2022-11-01,34,7,5,15500
3352,2022-11-02,95,33,5,147500
3353,2022-11-02,40,20,7,136500
3354,2022-11-04,87,20,1,19500
3355,2022-11-01,89,5,9,27900
3356,2022-11-04,16,5,5,15500
3357,2022-11-03,64,34,4,146400
3358,2022-11-05,88,19,10,303000
3359,2022-11-04,19,16,7,63700
3360,2022-11-03,9,8,3,9300
3361,2022-11-05,14,31,6,53400
3362,2022-11-05,48,28,10,58000
3363,2022-11-02,45,17,7,16800
3364,2022-11-04,32,14,2,22800
3365,2022-11-05,41,25,9,41400
3366,2022-11-03,34,23,9,94500
3367,2022-11-02,100,25,7,32200
3368,2022-11-02,17,34,10,366000
3369,2022-11-03,61,34,9,329400
3370,2022-11-01,95,14,7,79800
3371,2022-11-03,16,16,4,36400
3372,2022-11-01,78,24,6,27600
3373,2022-11-02,83,16,5,45500
3374,2022-11-03,65,1,2,6200
3375,2022-11-04,5,25,9,41400
3376,2022-11-05,37,5,7,21700
3377,2022-11-03,38,26,9,52200
3378,2022-11-04,69,25,8,36800
3379,2022-11-03,22,22,1,3000
3380,2022-11-02,66,27,10,58000
3381,2022-11-04,22,8,2,6200
3382,2022-11-03,82,25,6,27600
3383,2022-11-05,27,8,2,6200
3384,2022-11-01,77,11,4,46400
3385,2022-11-03,67,30,2,39200
3386,2022-11-04,57,35,2,37000
3387,2022-11-04,18,8,3,9300
3388,2022-11-04,61,9,3,33300
3389,2022-11-05,19,4,5,15500
3390,2022-11-02,71,14,3,34200
3391,2022-11-05,26,10,2,23000
3392,2022-11-04,13,20,4,78000
3393,2022-11-01,59,10,10,115000
3394,2022-11-04,48,11,10,116000
3395,2022-11-03,27,31,10,89000
3396,2022-11-05,44,4,6,18600
3397,2022-11-03,23,32,1,22200
3398,2022-11-03,40,30,5,98000
3399,2022-11-01,24,18,5,43500
3400,2022-11-01,52,27,5,29000
3401,2022-11-03,38,8,4,12400
3402,2022-11-04,79,18,1,8700
3403,2022-11-03,83,2,10,31000
3404,2022-11-03,95,23,6,63000
3405,2022-11-05,32,19,1,30300
3406,2022-11-04,20,15,8,68800
3407,2022-11-01,59,14,2,22800
3408,2022-11-05,17,1,8,24800
3409,2022-11-01,79,18,9,78300
3410,2022-11-03,93,22,6,18000
3411,2022-11-01,2,26,1,5800
3412,2022-11-05,20,19,10,303000
3413,2022-11-01,82,17,10,24000
3414,2022-11-03,66,29,10,28000
3415,2022-11-01,34,17,3,7200
3416,2022-11-05,27,28,3,17400
3417,2022-11-03,46,27,8,46400
3418,2022-11-02,16,10,10,115000
3419,2022-11-05,42,12,10,114000
3420,2022-11-04,69,22,8,24000
3421,2022-11-02,6,32,5,111000
3422,2022-11-02,4,18,7,60900
3423,2022-11-05,82,20,6,117000
3424,2022-11-03,42,20,2,39000
3425,2022-11-02,97,4,5,15500
3426,2022-11-04,26,35,7,129500
3427,2022-11-05,96,35,10,185000
3428,2022-11-03,14,11,2,23200
3429,2022-11-04,74,6,9,27900
3430,2022-11-02,77,25,7,32200
3431,2022-11-05,6,9,3,33300
3432,2022-11-01,15,13,2,22800
3433,2022-11-02,69,34,7,256200
3434,2022-11-04,27,1,10,31000
3435,2022-11-04,10,1,4,12400
3436,2022-11-02,58,16,2,18200
3437,2022-11-01,58,28,5,29000
3438,2022-11-03,7,11,8,92800
3439,2022-11-01,32,12,3,34200
3440,2022-11-02,35,12,2,22800
3441,2022-11-01,2,14,3,34200
3442,2022-11-05,40,35,8,148000
3443,2022-11-03,42,7,4,12400
3444,2022-11-05,92,31,6,53400
3445,2022-11-04,19,11,9,104400
3446,2022-11-02,93,16,6,54600
3447,2022-11-04,7,29,4,11200
3448,2022-11-04,95,6,4,12400
3449,2022-11-03,72,9,2,22200
3450,2022-11-02,94,27,9,52200
3451,2022-11-02,34,15,9,77400
3452,2022-11-01,87,2,1,3100
3453,2022-11-02,16,3,10,31000
3454,2022-11-05,22,9,5,55500
3455,2022-11-03,94,27,1,5800
3456,2022-11-02,44,12,10,114000
3457,2022-11-04,2,29,3,8400
3458,2022-11-01,39,27,1,5800
3459,2022-11-03,37,20,4,78000
3460,2022-11-02,19,21,8,24000
3461,2022-11-01,25,21,9,27000
3462,2022-11-02,19,31,2,17800
3463,2022-11-01,85,29,2,5600
3464,2022-11-04,17,19,3,90900
3465,2022-11-03,13,20,1,19500
3466,2022-11-01,87,29,1,2800
3467,2022-11-05,37,3,10,31000
3468,2022-11-01,35,10,10,115000
3469,2022-11-01,93,17,10,24000
3470,2022-11-02,10,11,7,81200
3471,2022-11-05,42,11,9,104400
3472,2022-11-02,99,32,9,199800
3473,2022-11-02,88,26,4,23200
3474,2022-11-03,9,24,7,32200
3475,2022-11-04,67,31,3,26700
3476,2022-11-02,56,9,4,44400
3477,2022-11-05,83,6,7,21700
3478,2022-11-05,31,24,8,36800
3479,2022-11-02,71,15,4,34400
3480,2022-11-03,7,6,4,12400
3481,2022-11-05,94,7,1,3100
3482,2022-11-02,94,10,2,23000
3483,2022-11-05,90,16,4,36400
3484,2022-11-01,12,29,6,16800
3485,2022-11-05,16,34,4,146400
3486,2022-11-03,38,8,7,21700
3487,2022-11-04,15,31,1,8900
3488,2022-11-01,64,24,6,27600
3489,2022-11-03,44,12,9,102600
3490,2022-11-04,42,34,8,292800
3491,2022-11-02,23,10,2,23000
3492,2022-11-05,92,4,1,3100
3493,2022-11-02,55,25,1,4600
3494,2022-11-02,71,25,8,36800
3495,2022-11-03,49,7,9,27900
3496,2022-11-04,36,2,7,21700
3497,2022-11-03,31,4,9,27900
3498,2022-11-02,17,13,1,11400
3499,2022-11-03,56,19,8,242400
3500,2022-11-01,57,12,7,79800
3501,2022-11-03,85,33,8,236000
3502,2022-11-05,69,20,3,58500
3503,2022-11-01,22,23,1,10500
3504,2022-11-05,97,19,10,303000
3505,2022-11-02,3,10,10,115000
3506,2022-11-01,74,15,1,8600
3507,2022-11-02,36,5,9,27900
3508,2022-11-02,7,24,3,13800
3509,2022-11-05,26,25,5,23000
3510,2022-11-04,64,34,9,329400
3511,2022-11-05,19,8,8,24800
3512,2022-11-03,69,27,3,17400
3513,2022-11-04,41,16,6,54600
3514,2022-11-04,96,11,2,23200
3515,2022-11-03,85,26,2,11600
3516,2022-11-05,83,19,6,181800
3517,2022-11-01,56,4,7,21700
3518,2022-11-02,97,25,8,36800
3519,2022-11-04,78,21,6,18000
3520,2022-11-04,54,8,10,31000
3521,2022-11-05,96,34,10,366000
3522,2022-11-04,64,3,9,27900
3523,2022-11-03,1,28,8,46400
3524,2022-11-05,46,22,9,27000
3525,2022-11-04,66,10,4,46000
3526,2022-11-02,6,34,6,219600
3527,2022-11-03,55,9,6,66600
3528,2022-11-01,52,2,10,31000
3529,2022-11-05,40,7,5,15500
3530,2022-11-03,91,24,10,46000
3531,2022-11-03,44,25,10,46000
3532,2022-11-04,61,18,8,69600
3533,2022-11-01,54,1,7,21700
3534,2022-11-03,87,34,6,219600
3535,2022-11-04,52,2,7,21700
3536,2022-11-02,69,7,1,3100
3537,2022-11-03,10,28,9,52200
3538,2022-11-02,66,10,1,11500
3539,2022-11-02,81,21,2,6000
3540,2022-11-04,77,4,1,3100
3541,2022-11-03,40,6,2,6200
3542,2022-11-01,21,32,7,155400
3543,2022-11-03,69,34,7,256200
3544,2022-11-05,18,32,7,155400
3545,2022-11-01,99,20,1,19500
3546,2022-11-03,41,25,3,13800
3547,2022-11-01,63,14,6,68400
3548,2022-11-03,98,32,7,155400
3549,2022-11-01,96,34,8,292800
3550,2022-11-01,10,18,10,87000
3551,2022-11-03,17,20,3,58500
3552,2022-11-05,61,20,7,136500
3553,2022-11-01,7,25,9,41400
3554,2022-11-02,47,14,6,68400
3555,2022-11-04,51,7,9,27900
3556,2022-11-02,90,4,7,21700
3557,2022-11-05,92,27,1,5800
3558,2022-11-03,97,11,7,81200
3559,2022-11-03,75,32,10,222000
3560,2022-11-02,76,9,8,88800
3561,2022-11-04,95,16,10,91000
3562,2022-11-05,37,14,4,45600
3563,2022-11-01,23,33,1,29500
3564,2022-11-03,87,28,7,40600
3565,2022-11-01,86,2,10,31000
3566,2022-11-05,63,12,6,68400
3567,2022-11-03,88,5,2,6200
3568,2022-11-04,89,13,3,34200
3569,2022-11-01,40,12,10,114000
3570,2022-11-02,9,8,9,27900
3571,2022-11-02,48,14,5,57000
3572,2022-11-01,33,23,7,73500
3573,2022-11-01,40,7,8,24800
3574,2022-11-02,82,8,10,31000
3575,2022-11-03,48,31,7,62300
3576,2022-11-05,57,32,1,22200
3577,2022-11-04,58,26,2,11600
3578,2022-11-03,2,12,4,45600
3579,2022-11-01,2,13,5,57000
3580,2022-11-04,96,25,4,18400
3581,2022-11-03,29,14,9,102600
3582,2022-11-04,98,27,10,58000
3583,2022-11-05,31,7,4,12400
3584,2022-11-04,97,12,6,68400
3585,2022-11-01,34,30,5,98000
3586,2022-11-02,88,35,5,92500
3587,2022-11-02,55,21,10,30000
3588,2022-11-04,48,13,3,34200
3589,2022-11-05,28,18,10,87000
3590,2022-11-03,2,3,3,9300
3591,2022-11-04,44,3,4,12400
3592,2022-11-05,12,5,10,31000
3593,2022-11-05,77,3,5,15500
3594,2022-11-02,51,11,5,58000
3595,2022-11-05,24,21,2,6000
3596,2022-11-04,14,17,10,24000
3597,2022-11-02,38,27,8,46400
3598,2022-11-01,31,15,3,25800
3599,2022-11-05,18,13,2,22800
3600,2022-11-01,18,16,10,91000
3601,2022-11-04,74,31,3,26700
3602,2022-11-04,57,1,9,27900
3603,2022-11-03,27,10,7,80500
3604,2022-11-04,70,4,10,31000
3605,2022-11-04,86,31,4,35600
3606,2022-11-02,93,22,8,24000
3607,2022-11-02,4,12,8,91200
3608,2022-11-03,2,21,9,27000
3609,2022-11-04,39,34,3,109800
3610,2022-11-03,95,31,2,17800
3611,2022-11-01,33,13,8,91200
3612,2022-11-03,10,10,4,46000
3613,2022-11-02,50,31,7,62300
3614,2022-11-02,86,26,4,23200
3615,2022-11-04,78,3,6,18600
3616,2022-11-05,2,35,9,166500
3617,2022-11-01,87,30,4,78400
3618,2022-11-02,2,14,10,114000
3619,2022-11-05,71,1,4,12400
3620,2022-11-02,74,13,8,91200
3621,2022-11-01,32,3,7,21700
3622,2022-11-02,53,10,7,80500
3623,2022-11-02,91,23,8,84000
3624,2022-11-03,6,9,2,22200
3625,2022-11-04,13,1,7,21700
3626,2022-11-03,86,31,4,35600
3627,2022-11-05,9,26,10,58000
3628,2022-11-03,97,29,3,8400
3629,2022-11-01,39,4,7,21700
3630,2022-11-01,32,18,7,60900
3631,2022-11-03,63,12,2,22800
3632,2022-11-01,49,5,9,27900
3633,2022-11-02,12,28,10,58000
3634,2022-11-02,57,23,2,21000
3635,2022-11-04,83,27,7,40600
3636,2022-11-05,68,7,2,6200
3637,2022-11-04,13,32,10,222000
3638,2022-11-04,7,15,2,17200
3639,2022-11-03,61,2,4,12400
3640,2022-11-04,16,25,6,27600
3641,2022-11-01,10,24,10,46000
3642,2022-11-02,58,18,10,87000
3643,2022-11-03,45,2,10,31000
3644,2022-11-02,48,23,4,42000
3645,2022-11-02,42,30,4,78400
3646,2022-11-02,81,14,10,114000
3647,2022-11-02,21,20,7,136500
3648,2022-11-02,96,7,8,24800
3649,2022-11-02,93,25,4,18400
3650,2022-11-04,26,6,6,18600
3651,2022-11-05,81,15,9,77400
3652,2022-11-02,8,32,5,111000
3653,2022-11-02,63,31,10,89000
3654,2022-11-01,67,34,3,109800
3655,2022-11-01,40,16,4,36400
3656,2022-11-05,81,29,10,28000
3657,2022-11-03,96,13,3,34200
3658,2022-11-02,36,11,6,69600
3659,2022-11-04,34,22,10,30000
3660,2022-11-05,63,32,3,66600
3661,2022-11-01,89,17,4,9600
3662,2022-11-03,12,25,8,36800
3663,2022-11-04,13,5,7,21700
3664,2022-11-02,76,17,10,24000
3665,2022-11-04,11,24,3,13800
3666,2022-11-03,96,15,4,34400
3667,2022-11-01,4,2,4,12400
3668,2022-11-05,86,6,5,15500
3669,2022-11-05,9,30,7,137200
3670,2022-11-03,34,31,10,89000
3671,2022-11-01,32,10,4,46000
3672,2022-11-03,52,2,10,31000
3673,2022-11-05,65,24,7,32200
3674,2022-11-05,88,3,6,18600
3675,2022-11-04,67,1,1,3100
3676,2022-11-03,28,2,7,21700
3677,2022-11-05,2,4,8,24800
3678,2022-11-02,24,4,3,9300
3679,2022-11-05,72,15,6,51600
3680,2022-11-04,76,18,5,43500
3681,2022-11-03,46,33,4,118000
3682,2022-11-01,15,23,2,21000
3683,2022-11-04,86,19,8,242400
3684,2022-11-05,18,34,3,109800
3685,2022-11-04,63,34,9,329400
3686,2022-11-03,97,24,8,36800
3687,2022-11-04,68,4,7,21700
3688,2022-11-05,100,28,7,40600
3689,2022-11-02,100,28,4,23200
3690,2022-11-03,31,24,10,46000
3691,2022-11-01,83,26,6,34800
3692,2022-11-02,4,28,1,5800
3693,2022-11-03,76,24,3,13800
3694,2022-11-03,62,14,6,68400
3695,2022-11-05,94,2,7,21700
3696,2022-11-04,59,16,8,72800
3697,2022-11-05,64,33,6,177000
3698,2022-11-05,17,17,1,2400
3699,2022-11-05,23,4,3,9300
3700,2022-11-03,21,29,9,25200
3701,2022-11-05,13,25,5,23000
3702,2022-11-04,96,31,10,89000
3703,2022-11-05,100,15,9,77400
3704,2022-11-01,96,12,3,34200
3705,2022-11-01,95,20,5,97500
3706,2022-11-03,41,17,6,14400
3707,2022-11-05,45,3,1,3100
3708,2022-11-01,74,16,5,45500
3709,2022-11-04,47,11,10,116000
3710,2022-11-04,57,33,5,147500
3711,2022-11-01,34,29,5,14000
3712,2022-11-03,78,14,7,79800
3713,2022-11-05,44,14,5,57000
3714,2022-11-03,6,35,6,111000
3715,2022-11-05,2,18,8,69600
3716,2022-11-01,41,19,8,242400
3717,2022-11-03,28,28,3,17400
3718,2022-11-01,18,14,7,79800
3719,2022-11-02,71,21,6,18000
3720,2022-11-04,1,20,7,136500
3721,2022-11-03,88,35,1,18500
3722,2022-11-02,37,17,7,16800
3723,2022-11-01,79,9,1,11100
3724,2022-11-02,56,23,6,63000
3725,2022-11-01,1,10,5,57500
3726,2022-11-03,17,33,9,265500
3727,2022-11-01,78,11,2,23200
